datetime,values
2018-08-15T03:15:00.000+0200,289
2018-08-15T03:30:00.000+0200,254
2018-08-15T03:45:00.000+0200,282
2018-08-15T04:00:00.000+0200,268
2018-08-15T04:15:00.000+0200,292
2018-08-15T04:30:00.000+0200,291
2018-08-15T04:45:00.000+0200,321
2018-08-15T05:00:00.000+0200,328
2018-08-15T05:15:00.000+0200,399
2018-08-15T05:30:00.000+0200,444
2018-08-15T05:45:00.000+0200,525
2018-08-15T06:00:00.000+0200,637
2018-08-15T06:15:00.000+0200,820
2018-08-15T06:30:00.000+0200,920
2018-08-15T06:45:00.000+0200,1199
2018-08-15T07:00:00.000+0200,1531
2018-08-15T07:15:00.000+0200,1772
2018-08-15T07:30:00.000+0200,2147
2018-08-15T07:45:00.000+0200,2483
2018-08-15T08:00:00.000+0200,2784
2018-08-15T08:15:00.000+0200,3196
2018-08-15T08:30:00.000+0200,2987
2018-08-15T08:45:00.000+0200,3248
2018-08-15T09:00:00.000+0200,3230
2018-08-15T09:15:00.000+0200,3356
2018-08-15T09:30:00.000+0200,3241
2018-08-15T09:45:00.000+0200,3241
2018-08-15T10:00:00.000+0200,3190
2018-08-15T10:15:00.000+0200,3329
2018-08-15T10:30:00.000+0200,3284
2018-08-15T10:45:00.000+0200,3222
2018-08-15T11:00:00.000+0200,3195
2018-08-15T11:15:00.000+0200,3092
2018-08-15T11:30:00.000+0200,2942
2018-08-15T11:45:00.000+0200,2724
2018-08-15T12:00:00.000+0200,2389
2018-08-15T12:15:00.000+0200,2261
2018-08-15T12:30:00.000+0200,2068
2018-08-15T12:45:00.000+0200,2143
2018-08-15T13:00:00.000+0200,2216
2018-08-15T13:15:00.000+0200,2293
2018-08-15T13:30:00.000+0200,2380
2018-08-15T13:45:00.000+0200,2466
2018-08-15T14:00:00.000+0200,2414
2018-08-15T14:15:00.000+0200,2492
2018-08-15T14:30:00.000+0200,2477
2018-08-15T14:45:00.000+0200,2520
2018-08-15T15:00:00.000+0200,2452
2018-08-15T15:15:00.000+0200,2479
2018-08-15T15:30:00.000+0200,2507
2018-08-15T15:45:00.000+0200,2559
2018-08-15T16:00:00.000+0200,2417
2018-08-15T16:15:00.000+0200,2409
2018-08-15T16:30:00.000+0200,2446
2018-08-15T16:45:00.000+0200,2230
2018-08-15T17:00:00.000+0200,2153
2018-08-15T17:15:00.000+0200,1989
2018-08-15T17:30:00.000+0200,1913
2018-08-15T17:45:00.000+0200,1661
2018-08-15T18:00:00.000+0200,1766
2018-08-15T18:15:00.000+0200,1538
2018-08-15T18:30:00.000+0200,1491
2018-08-15T18:45:00.000+0200,1317
2018-08-15T19:00:00.000+0200,1245
2018-08-15T19:15:00.000+0200,1252
2018-08-15T19:30:00.000+0200,1194
2018-08-15T19:45:00.000+0200,1213
2018-08-15T20:00:00.000+0200,1282
2018-08-15T20:15:00.000+0200,1612
2018-08-15T20:30:00.000+0200,1301
2018-08-15T20:45:00.000+0200,1407
2018-08-15T21:00:00.000+0200,1229
2018-08-15T21:15:00.000+0200,1374
2018-08-15T21:30:00.000+0200,1309
2018-08-15T21:45:00.000+0200,1284
2018-08-15T22:00:00.000+0200,1129
2018-08-15T22:15:00.000+0200,1047
2018-08-15T22:30:00.000+0200,1082
2018-08-15T22:45:00.000+0200,957
2018-08-15T23:00:00.000+0200,803
2018-08-15T23:15:00.000+0200,770
2018-08-15T23:30:00.000+0200,721
2018-08-15T23:45:00.000+0200,618
2018-08-16T00:00:00.000+0200,519
2018-08-16T00:15:00.000+0200,729
2018-08-16T00:30:00.000+0200,366
2018-08-16T00:45:00.000+0200,366
2018-08-16T01:00:00.000+0200,279
2018-08-16T01:15:00.000+0200,290
2018-08-16T01:30:00.000+0200,255
2018-08-16T01:45:00.000+0200,266
2018-08-16T02:00:00.000+0200,249
2018-08-16T02:15:00.000+0200,276
2018-08-16T02:30:00.000+0200,224
2018-08-16T02:45:00.000+0200,242
2018-08-16T03:00:00.000+0200,214
2018-08-16T03:15:00.000+0200,234
2018-08-16T03:30:00.000+0200,225
2018-08-16T03:45:00.000+0200,254
2018-08-16T04:00:00.000+0200,225
2018-08-16T04:15:00.000+0200,264
2018-08-16T04:30:00.000+0200,265
2018-08-16T04:45:00.000+0200,301
2018-08-16T05:00:00.000+0200,329
2018-08-16T05:15:00.000+0200,379
2018-08-16T05:30:00.000+0200,426
2018-08-16T05:45:00.000+0200,491
2018-08-16T06:00:00.000+0200,618
2018-08-16T06:15:00.000+0200,855
2018-08-16T06:30:00.000+0200,1018
2018-08-16T06:45:00.000+0200,1239
2018-08-16T07:00:00.000+0200,1516
2018-08-16T07:15:00.000+0200,2046
2018-08-16T07:30:00.000+0200,2276
2018-08-16T07:45:00.000+0200,2559
2018-08-16T08:00:00.000+0200,3002
2018-08-16T08:15:00.000+0200,3439
2018-08-16T08:30:00.000+0200,3387
2018-08-16T08:45:00.000+0200,3489
2018-08-16T09:00:00.000+0200,3481
2018-08-16T09:15:00.000+0200,3612
2018-08-16T09:30:00.000+0200,3607
2018-08-16T09:45:00.000+0200,3667
2018-08-16T10:00:00.000+0200,3413
2018-08-16T10:15:00.000+0200,3321
2018-08-16T10:30:00.000+0200,3438
2018-08-16T10:45:00.000+0200,3456
2018-08-16T11:00:00.000+0200,3792
2018-08-16T11:15:00.000+0200,3191
2018-08-16T11:30:00.000+0200,3569
2018-08-16T11:45:00.000+0200,2920
2018-08-16T12:00:00.000+0200,2367
2018-08-16T12:15:00.000+0200,2479
2018-08-16T12:30:00.000+0200,2114
2018-08-16T12:45:00.000+0200,2126
2018-08-16T13:00:00.000+0200,2249
2018-08-16T13:15:00.000+0200,2424
2018-08-16T13:30:00.000+0200,2420
2018-08-16T13:45:00.000+0200,2510
2018-08-16T14:00:00.000+0200,2699
2018-08-16T14:15:00.000+0200,2743
2018-08-16T14:30:00.000+0200,2687
2018-08-16T14:45:00.000+0200,2586
2018-08-16T15:00:00.000+0200,2558
2018-08-16T15:15:00.000+0200,2639
2018-08-16T15:30:00.000+0200,2543
2018-08-16T15:45:00.000+0200,2681
2018-08-16T16:00:00.000+0200,2550
2018-08-16T16:15:00.000+0200,2627
2018-08-16T16:30:00.000+0200,2416
2018-08-16T16:45:00.000+0200,2391
2018-08-16T17:00:00.000+0200,2129
2018-08-16T17:15:00.000+0200,2176
2018-08-16T17:30:00.000+0200,1967
2018-08-16T17:45:00.000+0200,1762
2018-08-16T18:00:00.000+0200,1669
2018-08-16T18:15:00.000+0200,1622
2018-08-16T18:30:00.000+0200,1448
2018-08-16T18:45:00.000+0200,1375
2018-08-16T19:00:00.000+0200,1288
2018-08-16T19:15:00.000+0200,1277
2018-08-16T19:30:00.000+0200,1206
2018-08-16T19:45:00.000+0200,1230
2018-08-16T20:00:00.000+0200,1166
2018-08-16T20:15:00.000+0200,1449
2018-08-16T20:30:00.000+0200,1269
2018-08-16T20:45:00.000+0200,1332
2018-08-16T21:00:00.000+0200,1223
2018-08-16T21:15:00.000+0200,1288
2018-08-16T21:30:00.000+0200,1248
2018-08-16T21:45:00.000+0200,1259
2018-08-16T22:00:00.000+0200,1096
2018-08-16T22:15:00.000+0200,1097
2018-08-16T22:30:00.000+0200,1078
2018-08-16T22:45:00.000+0200,931
2018-08-16T23:00:00.000+0200,846
2018-08-16T23:15:00.000+0200,803
2018-08-16T23:30:00.000+0200,671
2018-08-16T23:45:00.000+0200,609
2018-08-17T00:00:00.000+0200,534
2018-08-17T00:15:00.000+0200,768
2018-08-17T00:30:00.000+0200,411
2018-08-17T00:45:00.000+0200,372
2018-08-17T01:00:00.000+0200,341
2018-08-17T01:15:00.000+0200,363
2018-08-17T01:30:00.000+0200,305
2018-08-17T01:45:00.000+0200,314
2018-08-17T02:00:00.000+0200,296
2018-08-17T02:15:00.000+0200,311
2018-08-17T02:30:00.000+0200,280
2018-08-17T02:45:00.000+0200,285
2018-08-17T03:00:00.000+0200,272
2018-08-17T03:15:00.000+0200,287
2018-08-17T03:30:00.000+0200,284
2018-08-17T03:45:00.000+0200,297
2018-08-17T04:00:00.000+0200,283
2018-08-17T04:15:00.000+0200,311
2018-08-17T04:30:00.000+0200,297
2018-08-17T04:45:00.000+0200,331
2018-08-17T05:00:00.000+0200,338
2018-08-17T05:15:00.000+0200,391
2018-08-17T05:30:00.000+0200,468
2018-08-17T05:45:00.000+0200,550
2018-08-17T06:00:00.000+0200,636
2018-08-17T06:15:00.000+0200,851
2018-08-17T06:30:00.000+0200,975
2018-08-17T06:45:00.000+0200,1172
2018-08-17T07:00:00.000+0200,1535
2018-08-17T07:15:00.000+0200,1866
2018-08-17T07:30:00.000+0200,2171
2018-08-17T07:45:00.000+0200,2496
2018-08-17T08:00:00.000+0200,2824
2018-08-17T08:15:00.000+0200,3289
2018-08-17T08:30:00.000+0200,3099
2018-08-17T08:45:00.000+0200,3200
2018-08-17T09:00:00.000+0200,3270
2018-08-17T09:15:00.000+0200,3425
2018-08-17T09:30:00.000+0200,3356
2018-08-17T09:45:00.000+0200,3135
2018-08-17T10:00:00.000+0200,3214
2018-08-17T10:15:00.000+0200,3406
2018-08-17T10:30:00.000+0200,3182
2018-08-17T10:45:00.000+0200,3314
2018-08-17T11:00:00.000+0200,3654
2018-08-17T11:15:00.000+0200,3126
2018-08-17T11:30:00.000+0200,2842
2018-08-17T11:45:00.000+0200,2678
2018-08-17T12:00:00.000+0200,2364
2018-08-17T12:15:00.000+0200,2360
2018-08-17T12:30:00.000+0200,2024
2018-08-17T12:45:00.000+0200,1971
2018-08-17T13:00:00.000+0200,2019
2018-08-17T13:15:00.000+0200,2334
2018-08-17T13:30:00.000+0200,2144
2018-08-17T13:45:00.000+0200,2303
2018-08-17T14:00:00.000+0200,2330
2018-08-17T14:15:00.000+0200,2406
2018-08-17T14:30:00.000+0200,2422
2018-08-17T14:45:00.000+0200,2349
2018-08-17T15:00:00.000+0200,2317
2018-08-17T15:15:00.000+0200,2565
2018-08-17T15:30:00.000+0200,2392
2018-08-17T15:45:00.000+0200,2648
2018-08-17T16:00:00.000+0200,2277
2018-08-17T16:15:00.000+0200,2247
2018-08-17T16:30:00.000+0200,2098
2018-08-17T16:45:00.000+0200,2019
2018-08-17T17:00:00.000+0200,1811
2018-08-17T17:15:00.000+0200,1754
2018-08-17T17:30:00.000+0200,1692
2018-08-17T17:45:00.000+0200,1506
2018-08-17T18:00:00.000+0200,1469
2018-08-17T18:15:00.000+0200,1257
2018-08-17T18:30:00.000+0200,1205
2018-08-17T18:45:00.000+0200,1128
2018-08-17T19:00:00.000+0200,1095
2018-08-17T19:15:00.000+0200,1022
2018-08-17T19:30:00.000+0200,979
2018-08-17T19:45:00.000+0200,926
2018-08-17T20:00:00.000+0200,948
2018-08-17T20:15:00.000+0200,1198
2018-08-17T20:30:00.000+0200,895
2018-08-17T20:45:00.000+0200,842
2018-08-17T21:00:00.000+0200,824
2018-08-17T21:15:00.000+0200,827
2018-08-17T21:30:00.000+0200,770
2018-08-17T21:45:00.000+0200,744
2018-08-17T22:00:00.000+0200,703
2018-08-17T22:15:00.000+0200,708
2018-08-17T22:30:00.000+0200,651
2018-08-17T22:45:00.000+0200,577
2018-08-17T23:00:00.000+0200,581
2018-08-17T23:15:00.000+0200,502
2018-08-17T23:30:00.000+0200,460
2018-08-17T23:45:00.000+0200,490
2018-08-18T00:00:00.000+0200,422
2018-08-18T00:15:00.000+0200,679
2018-08-18T00:30:00.000+0200,347
2018-08-18T00:45:00.000+0200,322
2018-08-18T01:00:00.000+0200,309
2018-08-18T01:15:00.000+0200,300
2018-08-18T01:30:00.000+0200,275
2018-08-18T01:45:00.000+0200,262
2018-08-18T02:00:00.000+0200,253
2018-08-18T02:15:00.000+0200,273
2018-08-18T02:30:00.000+0200,252
2018-08-18T02:45:00.000+0200,246
2018-08-18T03:00:00.000+0200,237
2018-08-18T03:15:00.000+0200,250
2018-08-18T03:30:00.000+0200,251
2018-08-18T03:45:00.000+0200,236
2018-08-18T04:00:00.000+0200,240
2018-08-18T04:15:00.000+0200,256
2018-08-18T04:30:00.000+0200,241
2018-08-18T04:45:00.000+0200,247
2018-08-18T05:00:00.000+0200,241
2018-08-18T05:15:00.000+0200,256
2018-08-18T05:30:00.000+0200,254
2018-08-18T05:45:00.000+0200,273
2018-08-18T06:00:00.000+0200,313
2018-08-18T06:15:00.000+0200,374
2018-08-18T06:30:00.000+0200,377
2018-08-18T06:45:00.000+0200,439
2018-08-18T07:00:00.000+0200,498
2018-08-18T07:15:00.000+0200,565
2018-08-18T07:30:00.000+0200,631
2018-08-18T07:45:00.000+0200,715
2018-08-18T08:00:00.000+0200,839
2018-08-18T08:15:00.000+0200,1129
2018-08-18T08:30:00.000+0200,911
2018-08-18T08:45:00.000+0200,1096
2018-08-18T09:00:00.000+0200,1142
2018-08-18T09:15:00.000+0200,1159
2018-08-18T09:30:00.000+0200,1294
2018-08-18T09:45:00.000+0200,1315
2018-08-18T10:00:00.000+0200,1311
2018-08-18T10:15:00.000+0200,1353
2018-08-18T10:30:00.000+0200,1335
2018-08-18T10:45:00.000+0200,1296
2018-08-18T11:00:00.000+0200,1330
2018-08-18T11:15:00.000+0200,1265
2018-08-18T11:30:00.000+0200,1267
2018-08-18T11:45:00.000+0200,1216
2018-08-18T12:00:00.000+0200,1205
2018-08-18T12:15:00.000+0200,1413
2018-08-18T12:30:00.000+0200,1118
2018-08-18T12:45:00.000+0200,1091
2018-08-18T13:00:00.000+0200,1092
2018-08-18T13:15:00.000+0200,1115
2018-08-18T13:30:00.000+0200,997
2018-08-18T13:45:00.000+0200,1016
2018-08-18T14:00:00.000+0200,1009
2018-08-18T14:15:00.000+0200,991
2018-08-18T14:30:00.000+0200,1006
2018-08-18T14:45:00.000+0200,946
2018-08-18T15:00:00.000+0200,888
2018-08-18T15:15:00.000+0200,964
2018-08-18T15:30:00.000+0200,895
2018-08-18T15:45:00.000+0200,960
2018-08-18T16:00:00.000+0200,929
2018-08-18T16:15:00.000+0200,900
2018-08-18T16:30:00.000+0200,831
2018-08-18T16:45:00.000+0200,834
2018-08-18T17:00:00.000+0200,860
2018-08-18T17:15:00.000+0200,800
2018-08-18T17:30:00.000+0200,823
2018-08-18T17:45:00.000+0200,798
2018-08-18T18:00:00.000+0200,712
2018-08-18T18:15:00.000+0200,722
2018-08-18T18:30:00.000+0200,661
2018-08-18T18:45:00.000+0200,647
2018-08-18T19:00:00.000+0200,655
2018-08-18T19:15:00.000+0200,613
2018-08-18T19:30:00.000+0200,602
2018-08-18T19:45:00.000+0200,565
2018-08-18T20:00:00.000+0200,556
2018-08-18T20:15:00.000+0200,852
2018-08-18T20:30:00.000+0200,555
2018-08-18T20:45:00.000+0200,565
2018-08-18T21:00:00.000+0200,513
2018-08-18T21:15:00.000+0200,585
2018-08-18T21:30:00.000+0200,540
2018-08-18T21:45:00.000+0200,471
2018-08-18T22:00:00.000+0200,484
2018-08-18T22:15:00.000+0200,470
2018-08-18T22:30:00.000+0200,442
2018-08-18T22:45:00.000+0200,449
2018-08-18T23:00:00.000+0200,439
2018-08-18T23:15:00.000+0200,371
2018-08-18T23:30:00.000+0200,393
2018-08-18T23:45:00.000+0200,363
2018-08-19T00:00:00.000+0200,362
2018-08-19T00:15:00.000+0200,609
2018-08-19T00:30:00.000+0200,302
2018-08-19T00:45:00.000+0200,318
2018-08-19T01:00:00.000+0200,285
2018-08-19T01:15:00.000+0200,280
2018-08-19T01:30:00.000+0200,254
2018-08-19T01:45:00.000+0200,241
2018-08-19T02:00:00.000+0200,85
2018-08-19T02:15:00.000+0200,73
2018-08-19T02:30:00.000+0200,68
2018-08-19T02:45:00.000+0200,54
2018-08-19T03:00:00.000+0200,56
2018-08-19T03:15:00.000+0200,55
2018-08-19T03:30:00.000+0200,60
2018-08-19T03:45:00.000+0200,41
2018-08-19T04:00:00.000+0200,67
2018-08-19T04:15:00.000+0200,58
2018-08-19T04:30:00.000+0200,64
2018-08-19T04:45:00.000+0200,50
2018-08-19T05:00:00.000+0200,290
2018-08-19T05:15:00.000+0200,172
2018-08-19T05:30:00.000+0200,274
2018-08-19T05:45:00.000+0200,174
2018-08-19T06:00:00.000+0200,295
2018-08-19T06:15:00.000+0200,215
2018-08-19T06:30:00.000+0200,320
2018-08-19T06:45:00.000+0200,218
2018-08-19T07:00:00.000+0200,394
2018-08-19T07:15:00.000+0200,294
2018-08-19T07:30:00.000+0200,442
2018-08-19T07:45:00.000+0200,412
2018-08-19T08:00:00.000+0200,542
2018-08-19T08:15:00.000+0200,743
2018-08-19T08:30:00.000+0200,640
2018-08-19T08:45:00.000+0200,632
2018-08-19T09:00:00.000+0200,790
2018-08-19T09:15:00.000+0200,738
2018-08-19T09:30:00.000+0200,950
2018-08-19T09:45:00.000+0200,892
2018-08-19T10:00:00.000+0200,971
2018-08-19T10:15:00.000+0200,919
2018-08-19T10:30:00.000+0200,1140
2018-08-19T10:45:00.000+0200,975
2018-08-19T11:00:00.000+0200,1260
2018-08-19T11:15:00.000+0200,1060
2018-08-19T11:30:00.000+0200,1186
2018-08-19T11:45:00.000+0200,1076
2018-08-19T12:00:00.000+0200,1140
2018-08-19T12:15:00.000+0200,1236
2018-08-19T12:30:00.000+0200,1051
2018-08-19T12:45:00.000+0200,938
2018-08-19T13:00:00.000+0200,1033
2018-08-19T13:15:00.000+0200,984
2018-08-19T13:30:00.000+0200,1003
2018-08-19T13:45:00.000+0200,960
2018-08-19T14:00:00.000+0200,1032
2018-08-19T14:15:00.000+0200,904
2018-08-19T14:30:00.000+0200,959
2018-08-19T14:45:00.000+0200,881
2018-08-19T15:00:00.000+0200,1049
2018-08-19T15:15:00.000+0200,859
2018-08-19T15:30:00.000+0200,1013
2018-08-19T15:45:00.000+0200,848
2018-08-19T16:00:00.000+0200,1016
2018-08-19T16:15:00.000+0200,940
2018-08-19T16:30:00.000+0200,1012
2018-08-19T16:45:00.000+0200,860
2018-08-19T17:00:00.000+0200,1017
2018-08-19T17:15:00.000+0200,949
2018-08-19T17:30:00.000+0200,985
2018-08-19T17:45:00.000+0200,893
2018-08-19T18:00:00.000+0200,1026
2018-08-19T18:15:00.000+0200,882
2018-08-19T18:30:00.000+0200,978
2018-08-19T18:45:00.000+0200,836
2018-08-19T19:00:00.000+0200,935
2018-08-19T19:15:00.000+0200,824
2018-08-19T19:30:00.000+0200,934
2018-08-19T19:45:00.000+0200,878
2018-08-19T20:00:00.000+0200,1046
2018-08-19T20:15:00.000+0200,1167
2018-08-19T20:30:00.000+0200,1113
2018-08-19T20:45:00.000+0200,974
2018-08-19T21:00:00.000+0200,1044
2018-08-19T21:15:00.000+0200,974
2018-08-19T21:30:00.000+0200,1156
2018-08-19T21:45:00.000+0200,955
2018-08-19T22:00:00.000+0200,1028
2018-08-19T22:15:00.000+0200,823
2018-08-19T22:30:00.000+0200,867
2018-08-19T22:45:00.000+0200,723
2018-08-19T23:00:00.000+0200,737
2018-08-19T23:15:00.000+0200,547
2018-08-19T23:30:00.000+0200,586
2018-08-19T23:45:00.000+0200,461
2018-08-20T00:00:00.000+0200,493
2018-08-20T00:15:00.000+0200,622
2018-08-20T00:30:00.000+0200,429
2018-08-20T00:45:00.000+0200,291
2018-08-20T01:00:00.000+0200,376
2018-08-20T01:15:00.000+0200,266
2018-08-20T01:30:00.000+0200,342
2018-08-20T01:45:00.000+0200,220
2018-08-20T02:00:00.000+0200,329
2018-08-20T02:15:00.000+0200,220
2018-08-20T02:30:00.000+0200,320
2018-08-20T02:45:00.000+0200,205
2018-08-20T03:00:00.000+0200,303
2018-08-20T03:15:00.000+0200,206
2018-08-20T03:30:00.000+0200,309
2018-08-20T03:45:00.000+0200,189
2018-08-20T04:00:00.000+0200,311
2018-08-20T04:15:00.000+0200,222
2018-08-20T04:30:00.000+0200,319
2018-08-20T04:45:00.000+0200,233
2018-08-20T05:00:00.000+0200,371
2018-08-20T05:15:00.000+0200,297
2018-08-20T05:30:00.000+0200,443
2018-08-20T05:45:00.000+0200,419
2018-08-20T06:00:00.000+0200,666
2018-08-20T06:15:00.000+0200,764
2018-08-20T06:30:00.000+0200,1007
2018-08-20T06:45:00.000+0200,1131
2018-08-20T07:00:00.000+0200,1646
2018-08-20T07:15:00.000+0200,1823
2018-08-20T07:30:00.000+0200,2256
2018-08-20T07:45:00.000+0200,2489
2018-08-20T08:00:00.000+0200,2981
2018-08-20T08:15:00.000+0200,3606
2018-08-20T08:30:00.000+0200,3456
2018-08-20T08:45:00.000+0200,3636
2018-08-20T09:00:00.000+0200,3830
2018-08-20T09:15:00.000+0200,3761
2018-08-20T09:30:00.000+0200,3874
2018-08-20T09:45:00.000+0200,3732
2018-08-20T10:00:00.000+0200,3775
2018-08-20T10:15:00.000+0200,3736
2018-08-20T10:30:00.000+0200,3765
2018-08-20T10:45:00.000+0200,3754
2018-08-20T11:00:00.000+0200,3706
2018-08-20T11:15:00.000+0200,3575
2018-08-20T11:30:00.000+0200,3399
2018-08-20T11:45:00.000+0200,3110
2018-08-20T12:00:00.000+0200,2787
2018-08-20T12:15:00.000+0200,2664
2018-08-20T12:30:00.000+0200,2404
2018-08-20T12:45:00.000+0200,2219
2018-08-20T13:00:00.000+0200,2469
2018-08-20T13:15:00.000+0200,2543
2018-08-20T13:30:00.000+0200,2739
2018-08-20T13:45:00.000+0200,2719
2018-08-20T14:00:00.000+0200,3187
2018-08-20T14:15:00.000+0200,3056
2018-08-20T14:30:00.000+0200,2883
2018-08-20T14:45:00.000+0200,2858
2018-08-20T15:00:00.000+0200,2807
2018-08-20T15:15:00.000+0200,2747
2018-08-20T15:30:00.000+0200,2813
2018-08-20T15:45:00.000+0200,2717
2018-08-20T16:00:00.000+0200,2778
2018-08-20T16:15:00.000+0200,2647
2018-08-20T16:30:00.000+0200,2695
2018-08-20T16:45:00.000+0200,2634
2018-08-20T17:00:00.000+0200,2454
2018-08-20T17:15:00.000+0200,2196
2018-08-20T17:30:00.000+0200,2135
2018-08-20T17:45:00.000+0200,1838
2018-08-20T18:00:00.000+0200,1775
2018-08-20T18:15:00.000+0200,1577
2018-08-20T18:30:00.000+0200,1534
2018-08-20T18:45:00.000+0200,1374
2018-08-20T19:00:00.000+0200,1447
2018-08-20T19:15:00.000+0200,1262
2018-08-20T19:30:00.000+0200,1312
2018-08-20T19:45:00.000+0200,1224
2018-08-20T20:00:00.000+0200,1316
2018-08-20T20:15:00.000+0200,1368
2018-08-20T20:30:00.000+0200,1339
2018-08-20T20:45:00.000+0200,1199
2018-08-20T21:00:00.000+0200,1261
2018-08-20T21:15:00.000+0200,1207
2018-08-20T21:30:00.000+0200,1242
2018-08-20T21:45:00.000+0200,1148
2018-08-20T22:00:00.000+0200,1110
2018-08-20T22:15:00.000+0200,955
2018-08-20T22:30:00.000+0200,973
2018-08-20T22:45:00.000+0200,750
2018-08-20T23:00:00.000+0200,768
2018-08-20T23:15:00.000+0200,615
2018-08-20T23:30:00.000+0200,653
2018-08-20T23:45:00.000+0200,464
2018-08-21T00:00:00.000+0200,502
2018-08-21T00:15:00.000+0200,651
2018-08-21T00:30:00.000+0200,410
2018-08-21T00:45:00.000+0200,289
2018-08-21T01:00:00.000+0200,357
2018-08-21T01:15:00.000+0200,274
2018-08-21T01:30:00.000+0200,312
2018-08-21T01:45:00.000+0200,222
2018-08-21T02:00:00.000+0200,306
2018-08-21T02:15:00.000+0200,236
2018-08-21T02:30:00.000+0200,291
2018-08-21T02:45:00.000+0200,214
2018-08-21T03:00:00.000+0200,290
2018-08-21T03:15:00.000+0200,221
2018-08-21T03:30:00.000+0200,294
2018-08-21T03:45:00.000+0200,235
2018-08-21T04:00:00.000+0200,304
2018-08-21T04:15:00.000+0200,241
2018-08-21T04:30:00.000+0200,320
2018-08-21T04:45:00.000+0200,246
2018-08-21T05:00:00.000+0200,349
2018-08-21T05:15:00.000+0200,328
2018-08-21T05:30:00.000+0200,436
2018-08-21T05:45:00.000+0200,425
2018-08-21T06:00:00.000+0200,654
2018-08-21T06:15:00.000+0200,799
2018-08-21T06:30:00.000+0200,947
2018-08-21T06:45:00.000+0200,1057
2018-08-21T07:00:00.000+0200,1485
2018-08-21T07:15:00.000+0200,1694
2018-08-21T07:30:00.000+0200,1976
2018-08-21T07:45:00.000+0200,2295
2018-08-21T08:00:00.000+0200,2847
2018-08-21T08:15:00.000+0200,3231
2018-08-21T08:30:00.000+0200,3202
2018-08-21T08:45:00.000+0200,3003
2018-08-21T09:00:00.000+0200,3187
2018-08-21T09:15:00.000+0200,3481
2018-08-21T09:30:00.000+0200,3416
2018-08-21T09:45:00.000+0200,3260
2018-08-21T10:00:00.000+0200,3353
2018-08-21T10:15:00.000+0200,3192
2018-08-21T10:30:00.000+0200,3364
2018-08-21T10:45:00.000+0200,3228
2018-08-21T11:00:00.000+0200,3177
2018-08-21T11:15:00.000+0200,3149
2018-08-21T11:30:00.000+0200,2986
2018-08-21T11:45:00.000+0200,2613
2018-08-21T12:00:00.000+0200,2342
2018-08-21T12:15:00.000+0200,2180
2018-08-21T12:30:00.000+0200,1960
2018-08-21T12:45:00.000+0200,2020
2018-08-21T13:00:00.000+0200,2114
2018-08-21T13:15:00.000+0200,2242
2018-08-21T13:30:00.000+0200,2541
2018-08-21T13:45:00.000+0200,2479
2018-08-21T14:00:00.000+0200,2523
2018-08-21T14:15:00.000+0200,2522
2018-08-21T14:30:00.000+0200,2716
2018-08-21T14:45:00.000+0200,2654
2018-08-21T15:00:00.000+0200,2653
2018-08-21T15:15:00.000+0200,2600
2018-08-21T15:30:00.000+0200,2520
2018-08-21T15:45:00.000+0200,2630
2018-08-21T16:00:00.000+0200,2571
2018-08-21T16:15:00.000+0200,2542
2018-08-21T16:30:00.000+0200,2504
2018-08-21T16:45:00.000+0200,2480
2018-08-21T17:00:00.000+0200,2237
2018-08-21T17:15:00.000+0200,2099
2018-08-21T17:30:00.000+0200,1873
2018-08-21T17:45:00.000+0200,1798
2018-08-21T18:00:00.000+0200,1938
2018-08-21T18:15:00.000+0200,1588
2018-08-21T18:30:00.000+0200,1668
2018-08-21T18:45:00.000+0200,1679
2018-08-21T19:00:00.000+0200,1416
2018-08-21T19:15:00.000+0200,1282
2018-08-21T19:30:00.000+0200,1282
2018-08-21T19:45:00.000+0200,1180
2018-08-21T20:00:00.000+0200,1222
2018-08-21T20:15:00.000+0200,1216
2018-08-21T20:30:00.000+0200,1295
2018-08-21T20:45:00.000+0200,1303
2018-08-21T21:00:00.000+0200,1275
2018-08-21T21:15:00.000+0200,1267
2018-08-21T21:30:00.000+0200,1252
2018-08-21T21:45:00.000+0200,1229
2018-08-21T22:00:00.000+0200,1152
2018-08-21T22:15:00.000+0200,1022
2018-08-21T22:30:00.000+0200,1022
2018-08-21T22:45:00.000+0200,840
2018-08-21T23:00:00.000+0200,825
2018-08-21T23:15:00.000+0200,765
2018-08-21T23:30:00.000+0200,709
2018-08-21T23:45:00.000+0200,554
2018-08-22T00:00:00.000+0200,566
2018-08-22T00:15:00.000+0200,674
2018-08-22T00:30:00.000+0200,411
2018-08-22T00:45:00.000+0200,295
2018-08-22T01:00:00.000+0200,359
2018-08-22T01:15:00.000+0200,292
2018-08-22T01:30:00.000+0200,333
2018-08-22T01:45:00.000+0200,260
2018-08-22T02:00:00.000+0200,317
2018-08-22T02:15:00.000+0200,237
2018-08-22T02:30:00.000+0200,283
2018-08-22T02:45:00.000+0200,242
2018-08-22T03:00:00.000+0200,295
2018-08-22T03:15:00.000+0200,235
2018-08-22T03:30:00.000+0200,276
2018-08-22T03:45:00.000+0200,245
2018-08-22T04:00:00.000+0200,294
2018-08-22T04:15:00.000+0200,257
2018-08-22T04:30:00.000+0200,312
2018-08-22T04:45:00.000+0200,272
2018-08-22T05:00:00.000+0200,362
2018-08-22T05:15:00.000+0200,353
2018-08-22T05:30:00.000+0200,481
